FULLGAME_STRATEGY_V1
ITER	12000
INFOSET	FOLD	CHECK	CALL	BET	RAISE	ALL_IN	VISITS
flop|seat=0|bucket=23|tc=0|pot=1|n=2|h=rc	0.0000000000	0.4793442625	0.0000000000	0.2952809516	0.0000000000	0.2253747859	26
flop|seat=0|bucket=23|tc=0|pot=1|n=2|h=rck	0.0000000000	0.5894834701	0.0000000000	0.3152784346	0.0000000000	0.0952380952	21
flop|seat=0|bucket=23|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.5284685815	0.0000000000	0.4570386649	0.0000000000	0.0144927536	23
flop|seat=0|bucket=23|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4536211315	0.0000000000	0.4273312494	0.0000000000	0.1190476190	14
flop|seat=0|bucket=23|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.2337770636	0.0000000000	0.2262365369	0.0000000000	0.5399863995	10
flop|seat=0|bucket=23|tc=1|pot=1|n=2|h=ckb	0.2730990413	0.0000000000	0.3042291344	0.0000000000	0.3885809153	0.0340909091	22
flop|seat=0|bucket=23|tc=1|pot=1|n=2|h=ckbr	0.1875855384	0.0000000000	0.2187077769	0.0000000000	0.1900969365	0.4036097482	8
flop|seat=0|bucket=23|tc=1|pot=1|n=2|h=ckkb	0.3182891579	0.0000000000	0.3620243159	0.0000000000	0.2919087484	0.0277777778	18
flop|seat=0|bucket=23|tc=1|pot=1|n=2|h=crcb	0.2447966669	0.0000000000	0.4104292353	0.0000000000	0.3239407644	0.0208333333	12
flop|seat=0|bucket=23|tc=1|pot=1|n=2|h=rcb	0.2717511762	0.0000000000	0.3145332178	0.0000000000	0.3919764755	0.0217391304	23
flop|seat=0|bucket=23|tc=1|pot=1|n=2|h=rckb	0.2934640901	0.0000000000	0.3378852522	0.0000000000	0.3130951022	0.0555555556	9
flop|seat=0|bucket=23|tc=1|pot=2|n=2|h=rcbr	0.0416666667	0.0000000000	0.1100560727	0.0000000000	0.0416666667	0.8066105940	6
flop|seat=0|bucket=23|tc=1|pot=2|n=2|h=rrcb	0.2194661770	0.0000000000	0.2762960799	0.0000000000	0.2382989850	0.2659387581	12
flop|seat=0|bucket=24|tc=0|pot=0|n=2|h=ck	0.0000000000	0.2581369837	0.0000000000	0.7233444978	0.0000000000	0.0185185185	18
flop|seat=0|bucket=24|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.2166666667	0.0000000000	0.7666666667	0.0000000000	0.0166666667	20
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=crc	0.0000000000	0.4408790522	0.0000000000	0.3826503596	0.0000000000	0.1764705882	17
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4469883764	0.0000000000	0.4130223894	0.0000000000	0.1399892343	20
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4042200553	0.0000000000	0.3962161370	0.0000000000	0.1995638077	9
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=rc	0.0000000000	0.6895179227	0.0000000000	0.2592000260	0.0000000000	0.0512820513	13
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=rck	0.0000000000	0.6868044416	0.0000000000	0.1459341615	0.0000000000	0.1672613969	12
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.2333333333	0.0000000000	0.5333333333	0.0000000000	0.2333333333	10
flop|seat=0|bucket=24|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.2810095444	0.0000000000	0.2309930603	0.0000000000	0.4879973953	7
flop|seat=0|bucket=24|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4494836879	0.0000000000	0.4394052009	0.0000000000	0.1111111111	3
flop|seat=0|bucket=24|tc=1|pot=1|n=2|h=ckb	0.2855195730	0.0000000000	0.2796367995	0.0000000000	0.2942186276	0.1406250000	16
flop|seat=0|bucket=24|tc=1|pot=1|n=2|h=ckbr	0.2983012247	0.0000000000	0.3665115894	0.0000000000	0.3074094082	0.0277777778	9
flop|seat=0|bucket=24|tc=1|pot=1|n=2|h=ckkb	0.1938654938	0.0000000000	0.2237699600	0.0000000000	0.1926560230	0.3897085231	3
flop|seat=0|bucket=24|tc=1|pot=1|n=2|h=crcb	0.3016581744	0.0000000000	0.3578795605	0.0000000000	0.3177349923	0.0227272727	11
flop|seat=0|bucket=24|tc=1|pot=1|n=2|h=rcb	0.0833333333	0.0000000000	0.7500000000	0.0000000000	0.0833333333	0.0833333333	9
flop|seat=0|bucket=24|tc=1|pot=1|n=2|h=rckb	0.2733725877	0.0000000000	0.2949906129	0.0000000000	0.2816367994	0.1500000000	5
flop|seat=0|bucket=24|tc=1|pot=2|n=2|h=rcbr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	4
flop|seat=0|bucket=24|tc=1|pot=2|n=2|h=rrcb	0.1355185069	0.0000000000	0.1673771503	0.0000000000	0.1387369075	0.5583674352	6
flop|seat=0|bucket=25|tc=0|pot=0|n=2|h=ck	0.0000000000	0.1621825385	0.0000000000	0.7986017752	0.0000000000	0.0392156863	17
flop|seat=0|bucket=25|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4632009872	0.0000000000	0.4598759358	0.0000000000	0.0769230769	13
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=crc	0.0000000000	0.1263123305	0.0000000000	0.8320210028	0.0000000000	0.0416666667	24
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=crck	0.0000000000	0.5056599791	0.0000000000	0.4686989953	0.0000000000	0.0256410256	13
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	2
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=rc	0.0000000000	0.3141051560	0.0000000000	0.6025615107	0.0000000000	0.0833333333	16
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=rck	0.0000000000	0.3169579673	0.0000000000	0.3250996339	0.0000000000	0.3579423988	15
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4443397708	0.0000000000	0.4344481080	0.0000000000	0.1212121212	11
flop|seat=0|bucket=25|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.2488987089	0.0000000000	0.2316661347	0.0000000000	0.5194351564	5
flop|seat=0|bucket=25|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.2737823410	0.0000000000	0.2712207584	0.0000000000	0.4549969005	6
flop|seat=0|bucket=25|tc=1|pot=1|n=2|h=ckb	0.0769230769	0.0000000000	0.7692307692	0.0000000000	0.0769230769	0.0769230769	13
flop|seat=0|bucket=25|tc=1|pot=1|n=2|h=ckbr	0.3121834606	0.0000000000	0.3261170027	0.0000000000	0.3339217589	0.0277777778	9
flop|seat=0|bucket=25|tc=1|pot=1|n=2|h=ckkb	0.2308481061	0.0000000000	0.2335319372	0.0000000000	0.2356754474	0.2999445093	5
flop|seat=0|bucket=25|tc=1|pot=1|n=2|h=crcb	0.2340584077	0.0000000000	0.2798156893	0.0000000000	0.2482983267	0.2378275763	9
flop|seat=0|bucket=25|tc=1|pot=1|n=2|h=rcb	0.2682613792	0.0000000000	0.2860430329	0.0000000000	0.2790289212	0.1666666667	12
flop|seat=0|bucket=25|tc=1|pot=1|n=2|h=rckb	0.3017460135	0.0000000000	0.3295572691	0.0000000000	0.3186967173	0.0500000000	5
flop|seat=0|bucket=25|tc=1|pot=2|n=2|h=rcbr	0.2187500000	0.0000000000	0.2187500000	0.0000000000	0.2187500000	0.3437500000	8
flop|seat=0|bucket=25|tc=1|pot=2|n=2|h=rrcb	0.2899586617	0.0000000000	0.3345927742	0.0000000000	0.3254485642	0.0500000000	5
flop|seat=0|bucket=26|tc=0|pot=0|n=2|h=ck	0.0000000000	0.7326116246	0.0000000000	0.2197693278	0.0000000000	0.0476190476	21
flop|seat=0|bucket=26|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4489604289	0.0000000000	0.4677062378	0.0000000000	0.0833333333	16
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=crc	0.0000000000	0.8355667294	0.0000000000	0.1088777150	0.0000000000	0.0555555556	30
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4676671165	0.0000000000	0.5066918578	0.0000000000	0.0256410256	13
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4552290449	0.0000000000	0.4495328599	0.0000000000	0.0952380952	7
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=rc	0.0000000000	0.3137361553	0.0000000000	0.6606228191	0.0000000000	0.0256410256	13
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=rck	0.0000000000	0.8468864469	0.0000000000	0.1293040293	0.0000000000	0.0238095238	14
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.2321789246	0.0000000000	0.2409803494	0.0000000000	0.5268407259	14
flop|seat=0|bucket=26|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.3266300731	0.0000000000	0.3353349259	0.0000000000	0.3380350011	5
flop|seat=0|bucket=26|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3757416308	0.0000000000	0.3742583692	0.0000000000	0.2500000000	4
flop|seat=0|bucket=26|tc=1|pot=1|n=2|h=ckb	0.2953635696	0.0000000000	0.3335504641	0.0000000000	0.3155304108	0.0555555556	18
flop|seat=0|bucket=26|tc=1|pot=1|n=2|h=ckbr	0.2131209123	0.0000000000	0.2191696146	0.0000000000	0.2228788847	0.3448305884	8
flop|seat=0|bucket=26|tc=1|pot=1|n=2|h=ckkb	0.2901624296	0.0000000000	0.3295290713	0.0000000000	0.3386418325	0.0416666667	12
flop|seat=0|bucket=26|tc=1|pot=1|n=2|h=crcb	0.1565222719	0.0000000000	0.3666317217	0.0000000000	0.4621401240	0.0147058824	17
flop|seat=0|bucket=26|tc=1|pot=1|n=2|h=rcb	0.0178571429	0.0000000000	0.3905235241	0.0000000000	0.5023336187	0.0892857143	14
flop|seat=0|bucket=26|tc=1|pot=1|n=2|h=rckb	0.1762677607	0.0000000000	0.1855933608	0.0000000000	0.2338803170	0.4042585615	5
flop|seat=0|bucket=26|tc=1|pot=2|n=2|h=rcbr	0.1931077713	0.0000000000	0.3199685096	0.0000000000	0.2150103655	0.2719133536	6
flop|seat=0|bucket=26|tc=1|pot=2|n=2|h=rrcb	0.2647170088	0.0000000000	0.3151410540	0.0000000000	0.3129990801	0.1071428571	7
flop|seat=0|bucket=27|tc=0|pot=0|n=2|h=ck	0.0000000000	0.4191387907	0.0000000000	0.4905834315	0.0000000000	0.0902777778	24
flop|seat=0|bucket=27|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4804050714	0.0000000000	0.4999870855	0.0000000000	0.0196078431	17
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=crc	0.0000000000	0.1940432354	0.0000000000	0.7365123202	0.0000000000	0.0694444444	24
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=crck	0.0000000000	0.3104673421	0.0000000000	0.3070575027	0.0000000000	0.3824751552	7
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.3102355711	0.0000000000	0.3072152367	0.0000000000	0.3825491922	7
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=rc	0.0000000000	0.0512820513	0.0000000000	0.8974358974	0.0000000000	0.0512820513	13
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=rck	0.0000000000	0.2851506244	0.0000000000	0.5481827090	0.0000000000	0.1666666667	12
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.0392156863	0.0000000000	0.8333333333	0.0000000000	0.1274509804	17
flop|seat=0|bucket=27|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.2052372935	0.0000000000	0.2008610424	0.0000000000	0.5939016642	9
flop|seat=0|bucket=27|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.1383732143	0.0000000000	0.1372893912	0.0000000000	0.7243373944	6
flop|seat=0|bucket=27|tc=1|pot=1|n=2|h=ckb	0.3092598289	0.0000000000	0.3356502803	0.0000000000	0.3358591216	0.0192307692	13
flop|seat=0|bucket=27|tc=1|pot=1|n=2|h=ckbr	0.2782451519	0.0000000000	0.3272307339	0.0000000000	0.3409526857	0.0535714286	14
flop|seat=0|bucket=27|tc=1|pot=1|n=2|h=ckkb	0.2531813337	0.0000000000	0.2620259356	0.0000000000	0.2591392737	0.2256534570	10
flop|seat=0|bucket=27|tc=1|pot=1|n=2|h=crcb	0.2162473713	0.0000000000	0.2286528271	0.0000000000	0.2337067752	0.3213930264	11
flop|seat=0|bucket=27|tc=1|pot=1|n=2|h=rcb	0.0625000000	0.0000000000	0.0625000000	0.0000000000	0.8125000000	0.0625000000	12
flop|seat=0|bucket=27|tc=1|pot=1|n=2|h=rckb	0.1122175925	0.0000000000	0.1758617896	0.0000000000	0.1161711280	0.5957494899	5
flop|seat=0|bucket=27|tc=1|pot=2|n=2|h=rcbr	0.0714285714	0.0000000000	0.1060000980	0.0000000000	0.0714285714	0.7511427591	7
flop|seat=0|bucket=27|tc=1|pot=2|n=2|h=rrcb	0.2894418722	0.0000000000	0.3121443853	0.0000000000	0.3269851711	0.0714285714	7
flop|seat=0|bucket=28|tc=0|pot=0|n=2|h=ck	0.0000000000	0.2335083795	0.0000000000	0.7498249538	0.0000000000	0.0166666667	40
flop|seat=0|bucket=28|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.6434848642	0.0000000000	0.0505926084	0.0000000000	0.3059225275	35
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=crc	0.0000000000	0.1356857332	0.0000000000	0.8022987630	0.0000000000	0.0620155039	43
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4594555005	0.0000000000	0.4149409062	0.0000000000	0.1256035932	25
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4842448779	0.0000000000	0.4601995665	0.0000000000	0.0555555556	12
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=rc	0.0000000000	0.0359717494	0.0000000000	0.8922178585	0.0000000000	0.0718103921	28
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=rck	0.0000000000	0.5057659401	0.0000000000	0.4783610440	0.0000000000	0.0158730159	21
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4567474412	0.0000000000	0.4844290294	0.0000000000	0.0588235294	17
flop|seat=0|bucket=28|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.3817299113	0.0000000000	0.3356699792	0.0000000000	0.2826001096	14
flop|seat=0|bucket=28|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4929267044	0.0000000000	0.4654066289	0.0000000000	0.0416666667	8
flop|seat=0|bucket=28|tc=1|pot=1|n=2|h=ckb	0.0779415407	0.0000000000	0.8114465165	0.0000000000	0.0803089125	0.0303030303	33
flop|seat=0|bucket=28|tc=1|pot=1|n=2|h=ckbr	0.2668408021	0.0000000000	0.3507411493	0.0000000000	0.3324180487	0.0500000000	20
flop|seat=0|bucket=28|tc=1|pot=1|n=2|h=ckkb	0.2936146524	0.0000000000	0.3613644920	0.0000000000	0.3271637127	0.0178571429	14
flop|seat=0|bucket=28|tc=1|pot=1|n=2|h=crcb	0.2189570577	0.0000000000	0.2679038528	0.0000000000	0.2424365926	0.2707024969	24
flop|seat=0|bucket=28|tc=1|pot=1|n=2|h=rcb	0.1784549916	0.0000000000	0.5633736902	0.0000000000	0.2013531364	0.0568181818	22
flop|seat=0|bucket=28|tc=1|pot=1|n=2|h=rckb	0.2000541888	0.0000000000	0.2123119662	0.0000000000	0.2108825078	0.3767513373	6
flop|seat=0|bucket=28|tc=1|pot=2|n=2|h=rcbr	0.2000000000	0.0000000000	0.2073014011	0.0000000000	0.2000000000	0.3926985989	15
flop|seat=0|bucket=28|tc=1|pot=2|n=2|h=rrcb	0.2534423734	0.0000000000	0.3150315408	0.0000000000	0.2935696862	0.1379563995	17
flop|seat=0|bucket=29|tc=0|pot=0|n=2|h=ck	0.0000000000	0.0538237050	0.0000000000	0.9378429617	0.0000000000	0.0083333333	40
flop|seat=0|bucket=29|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4689655493	0.0000000000	0.3190464583	0.0000000000	0.2119879924	30
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=crc	0.0000000000	0.5303395804	0.0000000000	0.4548456048	0.0000000000	0.0148148148	45
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=crck	0.0000000000	0.5963647713	0.0000000000	0.3903018954	0.0000000000	0.0133333333	25
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4518677863	0.0000000000	0.4361010332	0.0000000000	0.1120311804	18
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=rc	0.0000000000	0.6590003197	0.0000000000	0.2920639490	0.0000000000	0.0489357313	41
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=rck	0.0000000000	0.4719298250	0.0000000000	0.4635540459	0.0000000000	0.0645161290	31
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.5443021232	0.0000000000	0.4244478768	0.0000000000	0.0312500000	32
flop|seat=0|bucket=29|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.3484042102	0.0000000000	0.3170715973	0.0000000000	0.3345241925	21
flop|seat=0|bucket=29|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.5061056916	0.0000000000	0.4605609751	0.0000000000	0.0333333333	10
flop|seat=0|bucket=29|tc=1|pot=1|n=2|h=ckb	0.0322580645	0.0000000000	0.0322580645	0.0000000000	0.8330521681	0.1024317028	31
flop|seat=0|bucket=29|tc=1|pot=1|n=2|h=ckbr	0.2535272561	0.0000000000	0.4432105066	0.0000000000	0.2774001683	0.0258620690	29
flop|seat=0|bucket=29|tc=1|pot=1|n=2|h=ckkb	0.3043443201	0.0000000000	0.3625653667	0.0000000000	0.3018403131	0.0312500000	8
flop|seat=0|bucket=29|tc=1|pot=1|n=2|h=crcb	0.2190595859	0.0000000000	0.4757970845	0.0000000000	0.2926433296	0.0125000000	20
flop|seat=0|bucket=29|tc=1|pot=1|n=2|h=rcb	0.0344827586	0.0000000000	0.8965517241	0.0000000000	0.0344827586	0.0344827586	29
flop|seat=0|bucket=29|tc=1|pot=1|n=2|h=rckb	0.2160944443	0.0000000000	0.2625110213	0.0000000000	0.2217498499	0.2996446845	20
flop|seat=0|bucket=29|tc=1|pot=2|n=2|h=rcbr	0.2626908249	0.0000000000	0.3548930832	0.0000000000	0.2911576771	0.0912584148	12
flop|seat=0|bucket=29|tc=1|pot=2|n=2|h=rrcb	0.2844229428	0.0000000000	0.3682919008	0.0000000000	0.3306184898	0.0166666667	15
flop|seat=0|bucket=2|tc=0|pot=0|n=2|h=ck	0.0000000000	0.1964861054	0.0000000000	0.7701805613	0.0000000000	0.0333333333	30
flop|seat=0|bucket=2|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.9031949490	0.0000000000	0.0617173317	0.0000000000	0.0350877193	19
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=crc	0.0000000000	0.4682188129	0.0000000000	0.4984478538	0.0000000000	0.0333333333	30
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4970014974	0.0000000000	0.4553794549	0.0000000000	0.0476190476	7
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4770994735	0.0000000000	0.4488264524	0.0000000000	0.0740740741	9
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=rc	0.0000000000	0.6826669011	0.0000000000	0.2822453796	0.0000000000	0.0350877193	19
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=rck	0.0000000000	0.4868769604	0.0000000000	0.4864563730	0.0000000000	0.0266666667	25
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4367900364	0.0000000000	0.4359107896	0.0000000000	0.1272991740	21
flop|seat=0|bucket=2|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4879794696	0.0000000000	0.4863795047	0.0000000000	0.0256410256	13
flop|seat=0|bucket=2|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4234305234	0.0000000000	0.4099028099	0.0000000000	0.1666666667	10
flop|seat=0|bucket=2|tc=1|pot=1|n=2|h=ckb	0.2908432497	0.0000000000	0.3071242775	0.0000000000	0.3306039014	0.0714285714	14
flop|seat=0|bucket=2|tc=1|pot=1|n=2|h=ckbr	0.2655590573	0.0000000000	0.3976685248	0.0000000000	0.3129628941	0.0238095238	21
flop|seat=0|bucket=2|tc=1|pot=1|n=2|h=ckkb	0.3119764573	0.0000000000	0.3271087587	0.0000000000	0.3192481174	0.0416666667	6
flop|seat=0|bucket=2|tc=1|pot=1|n=2|h=crcb	0.1864268332	0.0000000000	0.4877618754	0.0000000000	0.3091446247	0.0166666667	15
flop|seat=0|bucket=2|tc=1|pot=1|n=2|h=rcb	0.1196514345	0.0000000000	0.6830933232	0.0000000000	0.1211682858	0.0760869565	23
flop|seat=0|bucket=2|tc=1|pot=1|n=2|h=rckb	0.2795711409	0.0000000000	0.3735342959	0.0000000000	0.3218945632	0.0250000000	10
flop|seat=0|bucket=2|tc=1|pot=2|n=2|h=rcbr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	4
flop|seat=0|bucket=2|tc=1|pot=2|n=2|h=rrcb	0.2736989713	0.0000000000	0.3289604159	0.0000000000	0.3140072795	0.0833333333	12
flop|seat=0|bucket=30|tc=0|pot=0|n=2|h=ck	0.0000000000	0.0476070655	0.0000000000	0.9390596012	0.0000000000	0.0133333333	25
flop|seat=0|bucket=30|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.2051282051	0.0000000000	0.5897435897	0.0000000000	0.2051282051	13
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=crc	0.0000000000	0.9233308563	0.0000000000	0.0651748908	0.0000000000	0.0114942529	29
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=crck	0.0000000000	0.3096721041	0.0000000000	0.2983069754	0.0000000000	0.3920209205	6
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4615405379	0.0000000000	0.4432213669	0.0000000000	0.0952380952	7
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=rc	0.0000000000	0.5104617643	0.0000000000	0.4478715690	0.0000000000	0.0416666667	24
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=rck	0.0000000000	0.1392356209	0.0000000000	0.8052088235	0.0000000000	0.0555555556	12
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4573575514	0.0000000000	0.4593091153	0.0000000000	0.0833333333	16
flop|seat=0|bucket=30|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	3
flop|seat=0|bucket=30|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4944075131	0.0000000000	0.4639258202	0.0000000000	0.0416666667	8
flop|seat=0|bucket=30|tc=1|pot=1|n=2|h=ckb	0.0384615385	0.0000000000	0.0384615385	0.0000000000	0.8846153846	0.0384615385	13
flop|seat=0|bucket=30|tc=1|pot=1|n=2|h=ckbr	0.2376620877	0.0000000000	0.4233774767	0.0000000000	0.3211032928	0.0178571429	14
flop|seat=0|bucket=30|tc=1|pot=1|n=2|h=ckkb	0.2237343213	0.0000000000	0.2285806098	0.0000000000	0.2250820370	0.3226030320	7
flop|seat=0|bucket=30|tc=1|pot=1|n=2|h=crcb	0.2656414419	0.0000000000	0.3257243227	0.0000000000	0.2747681415	0.1338660938	9
flop|seat=0|bucket=30|tc=1|pot=1|n=2|h=rcb	0.0887652047	0.0000000000	0.7576888563	0.0000000000	0.0910459391	0.0625000000	12
flop|seat=0|bucket=30|tc=1|pot=1|n=2|h=rckb	0.2978947992	0.0000000000	0.3527848927	0.0000000000	0.3136060224	0.0357142857	7
flop|seat=0|bucket=30|tc=1|pot=2|n=2|h=rcbr	0.1562500000	0.0000000000	0.1562500000	0.0000000000	0.1670450937	0.5204549063	8
flop|seat=0|bucket=30|tc=1|pot=2|n=2|h=rrcb	0.2136957792	0.0000000000	0.2176894371	0.0000000000	0.2155942212	0.3530205625	5
flop|seat=0|bucket=31|tc=0|pot=0|n=2|h=ck	0.0000000000	0.1111111111	0.0000000000	0.7777777778	0.0000000000	0.1111111111	12
flop|seat=0|bucket=31|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4379311069	0.0000000000	0.4509577819	0.0000000000	0.1111111111	6
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=crc	0.0000000000	0.2592592593	0.0000000000	0.2592592593	0.0000000000	0.4814814815	9
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=crck	0.0000000000	0.1111111111	0.0000000000	0.1111111111	0.0000000000	0.7777777778	3
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.1111111111	0.0000000000	0.1111111111	0.0000000000	0.7777777778	6
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=rc	0.0000000000	0.0413838674	0.0000000000	0.9283131023	0.0000000000	0.0303030303	11
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=rck	0.0000000000	0.4096334223	0.0000000000	0.3998903872	0.0000000000	0.1904761905	7
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4477824324	0.0000000000	0.4093604247	0.0000000000	0.1428571429	7
flop|seat=0|bucket=31|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4792836797	0.0000000000	0.4540496536	0.0000000000	0.0666666667	5
flop|seat=0|bucket=31|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3266514279	0.0000000000	0.3225231077	0.0000000000	0.3508254644	4
flop|seat=0|bucket=31|tc=1|pot=1|n=2|h=ckb	0.2880593046	0.0000000000	0.2835811122	0.0000000000	0.2855024404	0.1428571429	7
flop|seat=0|bucket=31|tc=1|pot=1|n=2|h=ckbr	0.2816216837	0.0000000000	0.2959770811	0.0000000000	0.2795440923	0.1428571429	7
flop|seat=0|bucket=31|tc=1|pot=1|n=2|h=ckkb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	2
flop|seat=0|bucket=31|tc=1|pot=1|n=2|h=crcb	0.3025675277	0.0000000000	0.3502616088	0.0000000000	0.3055041969	0.0416666667	6
flop|seat=0|bucket=31|tc=1|pot=1|n=2|h=rcb	0.2834334472	0.0000000000	0.2791835568	0.0000000000	0.2707163294	0.1666666667	9
flop|seat=0|bucket=31|tc=1|pot=1|n=2|h=rckb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	1
flop|seat=0|bucket=31|tc=1|pot=2|n=2|h=rcbr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	6
flop|seat=0|bucket=31|tc=1|pot=2|n=2|h=rrcb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	2
flop|seat=0|bucket=32|tc=0|pot=0|n=2|h=ck	0.0000000000	0.0047619048	0.0000000000	0.9904761905	0.0000000000	0.0047619048	70
flop|seat=0|bucket=32|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.0579114446	0.0000000000	0.9297428764	0.0000000000	0.0123456790	54
flop|seat=0|bucket=32|tc=0|pot=1|n=2|h=crc	0.0000000000	0.4303187114	0.0000000000	0.4257462172	0.0000000000	0.1439350714	60
